gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4908973885	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404210009/original.jpeg	https://www.inaturalist.org/photos/404210009					2024-07-03T19:02:45Z	kathleenperrot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathleenperrot
4908961725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/406322315/original.jpeg	https://www.inaturalist.org/photos/406322315					2024-07-12T03:12:42Z	parkermorrison		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	parkermorrison
4908941090	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/408379323/original.jpeg	https://www.inaturalist.org/photos/408379323					2024-07-17T00:20:00Z	addisonkits		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	addisonkits
4908932098	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404770120/original.jpg	https://www.inaturalist.org/photos/404770120					2024-07-08T21:07:00Z	arrrggghhh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	arrrggghhh
4908932098	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404770079/original.jpg	https://www.inaturalist.org/photos/404770079					2024-07-08T21:07:00Z	arrrggghhh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	arrrggghhh
4908915888	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/406642651/original.jpeg	https://www.inaturalist.org/photos/406642651					2024-07-13T20:11:53Z	Chris Law		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Law
4908788940	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/400987093/original.jpg	https://www.inaturalist.org/photos/400987093					2024-06-29T22:25:40Z	brynnw16		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brynnw16
4908731163	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401518173/original.jpeg	https://www.inaturalist.org/photos/401518173					2008-08-02T07:28:23Z	Thomas Bitsch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Bitsch
4908724319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404152147/original.jpg	https://www.inaturalist.org/photos/404152147					2024-07-06T18:12:50Z	steve_ha		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	steve_ha
4908699581	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402720333/original.jpg	https://www.inaturalist.org/photos/402720333					2024-07-04T03:59:28Z	georgiaw980		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	georgiaw980
4908699581	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402720376/original.jpg	https://www.inaturalist.org/photos/402720376					2024-07-04T03:59:28Z	georgiaw980		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	georgiaw980
4908677741	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/406780254/original.jpeg	https://www.inaturalist.org/photos/406780254					2024-06-23T20:31:51Z	garyyang1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	garyyang1
4908677469	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/406537869/original.jpeg	https://www.inaturalist.org/photos/406537869					2024-07-08T19:04:03Z	David Clements		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Clements
4908677469	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/406537938/original.jpeg	https://www.inaturalist.org/photos/406537938					2024-07-08T19:04:19Z	David Clements		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Clements
4908659945	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404218269/original.jpeg	https://www.inaturalist.org/photos/404218269					2024-07-03T21:25:57Z	kathleenperrot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathleenperrot
4908659945	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404218857/original.jpeg	https://www.inaturalist.org/photos/404218857					2024-07-03T21:25:51Z	kathleenperrot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathleenperrot
4908659945	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404218017/original.jpeg	https://www.inaturalist.org/photos/404218017					2024-07-03T21:25:55Z	kathleenperrot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathleenperrot
4908659945	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404218737/original.jpeg	https://www.inaturalist.org/photos/404218737					2024-07-03T21:26:10Z	kathleenperrot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathleenperrot
4908619250	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404762341/original.jpeg	https://www.inaturalist.org/photos/404762341					2024-07-07T16:34:24Z	Bentley Colwill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bentley Colwill
4908494804	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405400022/original.jpg	https://www.inaturalist.org/photos/405400022					2024-06-25T18:46:01Z	dawsonk7		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dawsonk7
4908494804	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405399981/original.jpg	https://www.inaturalist.org/photos/405399981					2024-06-25T18:46:01Z	dawsonk7		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dawsonk7
4908494804	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405400001/original.jpg	https://www.inaturalist.org/photos/405400001					2024-06-25T18:46:01Z	dawsonk7		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dawsonk7
4908265252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/406683501/original.jpeg	https://www.inaturalist.org/photos/406683501					2024-07-13T13:57:47Z	Max Allen		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Max Allen
4908153253	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404378247/original.jpg	https://www.inaturalist.org/photos/404378247					2024-07-08T00:47:45Z	lorbozoid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lorbozoid
4908153253	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/404378285/original.jpg	https://www.inaturalist.org/photos/404378285					2024-07-08T00:47:45Z	lorbozoid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lorbozoid
4908060906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402689879/original.jpg	https://www.inaturalist.org/photos/402689879					2024-06-30T17:02:39Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
4908060906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402689935/original.jpg	https://www.inaturalist.org/photos/402689935					2024-06-30T17:02:39Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
4908060906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402689960/original.jpg	https://www.inaturalist.org/photos/402689960					2024-06-30T17:02:39Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
4908060906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402689851/original.jpg	https://www.inaturalist.org/photos/402689851					2024-06-30T17:02:39Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
4908060906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402690276/original.jpg	https://www.inaturalist.org/photos/402690276					2024-06-30T17:02:39Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
4908060906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402689916/original.jpg	https://www.inaturalist.org/photos/402689916					2024-06-30T17:02:39Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
4908060906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402690242/original.jpg	https://www.inaturalist.org/photos/402690242					2024-06-30T17:02:39Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
4907974521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405725319/original.jpeg	https://www.inaturalist.org/photos/405725319					2024-07-11T01:33:21Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4907974521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405725214/original.jpeg	https://www.inaturalist.org/photos/405725214					2024-07-11T01:33:21Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4907974521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405725259/original.jpeg	https://www.inaturalist.org/photos/405725259					2024-07-11T01:33:21Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4907974521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405725185/original.jpeg	https://www.inaturalist.org/photos/405725185					2024-07-11T01:33:21Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4907974521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/405725373/original.jpeg	https://www.inaturalist.org/photos/405725373					2024-07-11T01:33:21Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4904206017	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/399717226/original.jpeg	https://www.inaturalist.org/photos/399717226					2024-06-18T20:28:58Z	Eric Lamb		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Eric Lamb
4904083599	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401916863/original.jpg	https://www.inaturalist.org/photos/401916863					2024-06-29T22:25:42Z	Bennett Pereira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bennett Pereira
4904032198	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401644053/original.jpg	https://www.inaturalist.org/photos/401644053					2024-06-27T20:11:56Z	laurenkamimura		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	laurenkamimura
4903956632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/400376683/original.jpeg	https://www.inaturalist.org/photos/400376683					2024-06-25T18:49:22Z	Tristan Jobin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Tristan Jobin
4903862966	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401424944/original.jpg	https://www.inaturalist.org/photos/401424944					2024-06-29T14:51:31Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
4903794142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/400869098/original.jpg	https://www.inaturalist.org/photos/400869098					2024-06-29T14:26:17Z	fairywren2829		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fairywren2829
4903756047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401302721/original.jpg	https://www.inaturalist.org/photos/401302721					2024-06-30T17:25:25Z	machaut2		iNaturalist	http://creativecommons.org/licenses/by/4.0/	machaut2
4903756047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401302730/original.jpg	https://www.inaturalist.org/photos/401302730					2024-06-30T17:25:32Z	machaut2		iNaturalist	http://creativecommons.org/licenses/by/4.0/	machaut2
4902130642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396326509/original.jpeg	https://www.inaturalist.org/photos/396326509					2024-06-18T14:42:02Z	Luminea Meredith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luminea Meredith
4902130642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/396326466/original.jpeg	https://www.inaturalist.org/photos/396326466					2024-06-18T14:42:04Z	Luminea Meredith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luminea Meredith
4902064326	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394590000/original.jpeg	https://www.inaturalist.org/photos/394590000					2024-06-12T19:27:26Z	comox		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	comox
4902064326	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394588640/original.jpeg	https://www.inaturalist.org/photos/394588640					2024-06-12T19:26:41Z	comox		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	comox
4902024099	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394188141/original.jpg	https://www.inaturalist.org/photos/394188141					2024-06-13T15:29:05Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
4902019340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395752770/original.jpeg	https://www.inaturalist.org/photos/395752770					2024-06-16T07:07:10Z	Scott Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Scott Wilson
4902019340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395752154/original.jpeg	https://www.inaturalist.org/photos/395752154					2024-06-16T07:06:16Z	Scott Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Scott Wilson
4901999364	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394627522/original.jpeg	https://www.inaturalist.org/photos/394627522					2024-06-14T17:56:12Z	Ian Adams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ian Adams
4901999364	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394627502/original.jpeg	https://www.inaturalist.org/photos/394627502					2024-06-14T17:56:03Z	Ian Adams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ian Adams
4901966525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95328525/original.jpeg	https://www.inaturalist.org/photos/95328525					2020-08-21T15:18:04Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901966525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95328784/original.jpeg	https://www.inaturalist.org/photos/95328784					2020-08-21T15:17:34Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901966525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95328790/original.jpeg	https://www.inaturalist.org/photos/95328790					2020-08-21T15:17:15Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901966525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95328800/original.jpeg	https://www.inaturalist.org/photos/95328800					2020-08-21T15:17:31Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901966525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95328577/original.jpeg	https://www.inaturalist.org/photos/95328577					2020-08-21T15:18:02Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901966525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95328759/original.jpeg	https://www.inaturalist.org/photos/95328759					2020-08-21T15:17:35Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901966525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95328549/original.jpeg	https://www.inaturalist.org/photos/95328549					2020-08-21T15:18:03Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901951178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87620629/original.jpg	https://www.inaturalist.org/photos/87620629					2020-07-27T17:17:38Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901951178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87620655/original.jpg	https://www.inaturalist.org/photos/87620655					2020-07-27T17:17:42Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901915242	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394121833/original.jpg	https://www.inaturalist.org/photos/394121833					2024-06-13T17:09:41Z	christinaheadey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	christinaheadey
4901914453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/393497356/original.jpeg	https://www.inaturalist.org/photos/393497356					2024-06-11T16:28:55Z	Carol McDougall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carol McDougall
4901892185	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100293232/original.jpeg	https://www.inaturalist.org/photos/100293232					2020-09-29T14:52:21Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901892185	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100293211/original.jpeg	https://www.inaturalist.org/photos/100293211					2020-09-29T14:52:20Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901882419	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394098840/original.jpeg	https://www.inaturalist.org/photos/394098840					2024-06-13T17:09:36Z	jill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jill
4901860084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100299996/original.jpeg	https://www.inaturalist.org/photos/100299996					2020-09-29T19:40:06Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901860084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100299980/original.jpeg	https://www.inaturalist.org/photos/100299980					2020-09-29T19:40:05Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901836353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398501093/original.jpg	https://www.inaturalist.org/photos/398501093					2024-06-22T03:14:06Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
4901836353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398501124/original.jpg	https://www.inaturalist.org/photos/398501124					2024-06-22T03:14:06Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
4901836353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398501153/original.jpg	https://www.inaturalist.org/photos/398501153					2024-06-22T03:14:06Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
4901836353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398501033/original.jpg	https://www.inaturalist.org/photos/398501033					2024-06-22T03:14:06Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
4901836353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398501065/original.jpg	https://www.inaturalist.org/photos/398501065					2024-06-22T03:14:06Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
4901831133	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398488929/original.jpg	https://www.inaturalist.org/photos/398488929					2024-06-23T17:19:08Z	Roslyn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Roslyn
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263715/original.jpeg	https://www.inaturalist.org/photos/394263715					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263640/original.jpeg	https://www.inaturalist.org/photos/394263640					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263564/original.jpeg	https://www.inaturalist.org/photos/394263564					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263526/original.jpeg	https://www.inaturalist.org/photos/394263526					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263693/original.jpeg	https://www.inaturalist.org/photos/394263693					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263609/original.jpeg	https://www.inaturalist.org/photos/394263609					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263430/original.jpeg	https://www.inaturalist.org/photos/394263430					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263488/original.jpeg	https://www.inaturalist.org/photos/394263488					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263404/original.jpeg	https://www.inaturalist.org/photos/394263404					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901829569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/394263452/original.jpeg	https://www.inaturalist.org/photos/394263452					2024-06-12T22:15:19Z	Mary Ellen Grant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary Ellen Grant
4901812427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398358519/original.jpg	https://www.inaturalist.org/photos/398358519					2024-06-23T21:06:31Z	davemort		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davemort
4901812427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398358474/original.jpg	https://www.inaturalist.org/photos/398358474					2024-06-23T21:06:31Z	davemort		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davemort
4901812427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398359131/original.jpg	https://www.inaturalist.org/photos/398359131					2024-06-23T21:06:31Z	davemort		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davemort
4901812427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/398358419/original.jpg	https://www.inaturalist.org/photos/398358419					2024-06-23T21:06:31Z	davemort		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davemort
4901807659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100304772/original.jpeg	https://www.inaturalist.org/photos/100304772					2020-09-30T01:08:23Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901791059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100298034/original.jpeg	https://www.inaturalist.org/photos/100298034					2020-09-29T16:30:41Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901791059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100298049/original.jpeg	https://www.inaturalist.org/photos/100298049					2020-09-29T16:30:42Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901791059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100298024/original.jpeg	https://www.inaturalist.org/photos/100298024					2020-09-29T16:30:35Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901737619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87618650/original.jpg	https://www.inaturalist.org/photos/87618650					2020-07-27T00:43:56Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901737619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87618800/original.jpg	https://www.inaturalist.org/photos/87618800					2020-07-27T00:44:29Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901737619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87618725/original.jpg	https://www.inaturalist.org/photos/87618725					2020-07-27T00:44:05Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901729134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100308673/original.jpeg	https://www.inaturalist.org/photos/100308673					2020-09-30T22:04:53Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901729134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100308691/original.jpeg	https://www.inaturalist.org/photos/100308691					2020-09-30T22:04:37Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901729134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100308799/original.jpeg	https://www.inaturalist.org/photos/100308799					2020-09-30T22:04:05Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901729134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100308706/original.jpeg	https://www.inaturalist.org/photos/100308706					2020-09-30T22:04:34Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901729134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100308727/original.jpeg	https://www.inaturalist.org/photos/100308727					2020-09-30T22:04:28Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
4901729134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100308766/original.jpeg	https://www.inaturalist.org/photos/100308766					2020-09-30T22:04:17Z	Celeste Kieran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Celeste Kieran
